3.63542,1.02321,1.50479,1.95008,-0.72829
3.21256,2.12642,0.32655,1.45713,-2.45824
-1.39148,0.92380,0.09713,0.17217,0.98288
-0.67084,-0.44279,0.44026,-0.36642,2.03013
-0.50759,-1.31466,-0.13245,-0.92337,1.55770
2.47256,2.43847,2.22985,-0.42599,-3.16249
-1.65480,0.05860,0.69470,-0.61290,0.52593
-1.36589,-0.32364,0.37998,0.23124,1.40224
-1.06330,-0.81466,-1.32408,-1.05490,0.35605
-0.54223,-1.28009,-0.28540,-1.05663,1.43253
-0.82545,1.68245,0.32285,-1.19156,1.04752
-1.39345,-0.26339,0.23657,0.16785,1.29890
2.21569,-0.47152,3.51033,0.68331,-0.54612
0.94124,-1.17827,-1.27198,-0.24591,-2.73801
-0.97032,0.58628,-1.16985,-1.98379,-0.04431
2.91237,1.85928,1.75518,2.78665,-3.04993
3.53936,0.89848,1.49563,1.63715,-2.23311
-1.57702,0.14810,-0.52093,0.52161,0.99978
1.65135,-0.21437,3.44317,0.18052,-1.01000
-1.37447,0.32309,-1.52881,-0.72210,-0.03911
-0.04366,-0.87971,-1.52811,-0.67506,1.63896
-1.14431,-0.23481,-1.69651,-0.39003,0.54242
2.38845,-0.60640,3.26127,0.60034,-0.20970
-0.68156,1.55551,0.69832,3.12079,-2.36071
-1.13323,-1.99991,-0.03096,-0.08210,-0.81151
-1.11703,-0.19211,-1.71420,-0.38968,0.55524
-0.99053,-0.27514,-1.68411,-0.32902,0.68106
-1.23115,0.60739,-0.98951,0.22182,1.11505
-0.81166,-1.65527,1.19338,1.58489,0.06638
-1.37819,-0.49445,-1.16108,-1.03485,0.28005
2.86796,2.02049,1.74361,2.88586,-2.90291
3.26607,1.93171,0.03000,1.37414,-2.53583
-1.16966,-0.31975,-0.76929,0.80497,1.36180
3.76328,0.78695,1.46164,1.65087,-0.97722
-0.52894,-0.23582,-0.10563,0.19473,2.22002
-1.30589,0.78634,1.11555,-0.43361,1.01798
-1.21996,-0.27980,-0.79284,0.84092,1.31158
-1.24609,2.15467,0.21114,-1.16403,0.48269
0.25495,-0.18667,-1.64282,-1.28602,1.79577
3.78106,1.15761,1.61172,1.86918,-0.66247
-0.93444,-0.26630,-1.70375,-0.30255,0.71759
-0.14436,-1.13201,-0.90574,-1.33623,1.39826
3.62205,1.35333,1.86444,1.78672,-1.21834
-0.04034,-1.82000,0.07148,-0.90221,-2.08766
-0.98741,0.36099,-1.22599,0.32861,1.22512
-0.05974,-0.27865,-0.81303,-1.95644,1.49495
-1.43434,0.97651,0.23425,-1.17440,0.35239
-0.33904,-1.15788,-0.84878,-0.41592,1.75881
1.03890,1.81517,0.98549,-2.28263,-2.80832
-1.14636,-0.95500,-1.42814,0.13720,0.78100
0.17343,-0.43057,-1.05276,-1.86862,1.57390
-1.26250,-0.27820,-0.84890,0.83905,1.24930
-2.00323,0.15036,-0.17642,0.61463,0.70929
-1.93745,0.77522,0.80675,-1.00856,-0.18330
-0.56830,-1.26153,-0.25716,-1.13774,1.40776
-1.30772,-0.08028,-0.84511,-1.38475,-0.02467
-1.35591,0.60100,-1.06682,0.30893,0.95422
-0.76966,-2.27534,-0.31114,0.20259,-0.73379
-0.80398,-1.66816,1.21849,1.44658,0.05837
0.76755,-1.13641,-1.08138,-0.23394,-3.02718
-1.41242,-0.73925,-1.27666,-0.04626,0.58105
-1.35081,-0.95923,-0.54069,-0.69197,0.63007
-0.63218,0.46146,-2.02033,-0.91821,0.74116
2.47868,2.56017,2.22719,-0.41253,-3.11970
3.91181,1.04338,1.58605,1.48543,-1.13508
-0.16674,-1.14162,-0.94217,-1.38139,1.34572
-1.66223,-0.90481,-0.59357,-0.80847,0.32253
1.88809,-1.37826,1.45496,0.90329,-2.07668
-0.17589,-1.26577,-1.12441,-0.34198,1.73321
-1.07707,-1.25400,-1.57038,0.72537,-0.84583
-1.87206,0.88007,0.76914,-0.74187,-0.00685
